Date,Open,High,Low,Close,Adj Close,Volume
1996-08-06,0.161458,0.161458,0.161458,0.161458,0.145578,0
1996-08-07,0.161458,0.161458,0.161458,0.161458,0.145578,4800
1996-08-08,0.161458,0.161458,0.161458,0.161458,0.145578,0
1996-08-09,0.161458,0.161458,0.161458,0.161458,0.145578,0
1996-08-12,0.161458,0.161458,0.161458,0.161458,0.145578,0
1996-08-13,0.161458,0.161458,0.161458,0.161458,0.145578,14400
1996-08-14,0.161458,0.161458,0.161458,0.161458,0.145578,0
1996-08-15,0.161458,0.161458,0.161458,0.161458,0.145578,0
1996-08-16,0.161458,0.161458,0.161458,0.161458,0.145578,0
1996-08-19,0.159375,0.159375,0.159375,0.159375,0.143700,24000
1996-08-20,0.159375,0.159375,0.159375,0.159375,0.143700,24000
1996-08-21,0.164583,0.168750,0.164583,0.168750,0.152153,124800
1996-08-22,0.168750,0.168750,0.168750,0.168750,0.152153,0
1996-08-23,0.168750,0.168750,0.168750,0.168750,0.152153,0
1996-08-26,0.168750,0.176042,0.168750,0.176042,0.158728,235200
1996-08-27,0.181250,0.181250,0.181250,0.181250,0.163424,24000
1996-08-28,0.179167,0.179167,0.179167,0.179167,0.161545,24000
1996-08-29,0.179167,0.179167,0.179167,0.179167,0.161545,0
1996-08-30,0.181250,0.181250,0.181250,0.181250,0.163424,19200
1996-09-02,null,null,null,null,null,null
1996-09-03,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-04,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-05,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-06,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-09,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-10,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-11,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-12,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-13,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-16,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-17,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-18,0.181250,0.181250,0.181250,0.181250,0.163424,0
1996-09-19,0.177083,0.177083,0.172917,0.172917,0.155910,96000
1996-09-20,0.172917,0.172917,0.172917,0.172917,0.155910,0
1996-09-23,0.177083,0.177083,0.177083,0.177083,0.159666,9600
1996-09-24,0.171875,0.171875,0.171875,0.171875,0.154971,48000
1996-09-25,0.171875,0.171875,0.171875,0.171875,0.154971,0
